cl_MAP,cl_MAT,Fe2O3,MnO,P2O5,SiO2,TiO2,ZrO2,Al2O3,Na2O,MgO,K2O,lCaO,factor1,factor2,factor3,factor4
494.61,2.875,2.203174197,0.046355157,0.102882064,63.7773262,0.277564637,0.012427394,7.866049499,1.727456531,2.344278607,1.428141188,1.566852733,-1.719366745,-0.469487104,-0.574083671,0.5848623805
411.24,9.835,4.739646779,0.081801625,0.169391235,54.59215643,0.558560008,0.011603551,12.62308628,0.713851797,2.430505022,2.664156979,2.4136474371,-1.059379044,-0.380015708,-1.951033011,-0.239483841
411.4,9.84,4.68299569,0.085214885,0.16707163,52.71324116,0.547951253,0.012321574,12.51193092,0.720331759,2.371305128,2.775115066,2.4254870968,-1.073681275,-0.307497514,-1.98943023,-0.270765393
545.26,5.81,2.219187924,0.068047821,0.090279584,78.36983957,0.393160967,0.018911252,7.861137351,1.5677315,0.667330017,1.745452355,0.3623148964,-1.464474844,0.236051902,0.2881238313,-0.531520937
255.1,16.87,0.20488991,0.013041423,0.017872608,7.812192513,0.043369475,0.000270161,0.855847346,0.167138428,0.170978441,0.310926394,3.3375053295,-1.183549263,-4.611451427,-3.601636496,0.0293908735
954,7.14,7.342436534,0.111562272,0.163603104,58.91486631,0.841701418,0.015534243,13.26166635,1.249359752,2.222222222,3.349957836,0.0379114208,-0.475197754,1.1940577466,-0.190721956,0.6981688032
954,7.14,6.5580499,0.10200717,0.188578928,65.12663102,0.879899917,0.01823585,15.43113546,1.376196253,1.801658375,3.096614866,-0.314593768,-0.302189367,1.3774199384,-0.070809623,0.2340696318
135.32,11.85,5.130111636,0.111949641,0.23715576,47.49518717,0.603169308,0.012292314,14.88909881,6.584714921,2.469983416,2.96831707,1.4468283925,-2.881547265,4.7634220978,-0.063994172,3.6481932127
449.01,7.53,0.574363753,0.018941053,0.091001362,10.59238289,0.090852377,0.002981224,1.743253353,0.201634991,0.977283582,0.396583544,3.8038925925,-1.158581565,-4.232161075,-3.766074816,0.0059499785
203.71,10.64,4.507848254,0.077150993,0.201992549,4.959024599,0.312146789,0.010882075,7.458004912,0.603561127,2.429185738,0.952681605,2.3021616519,0.0735152068,-2.53074064,-3.178271029,0.9501965204
707.5,16.65,4.419065009,0.10814826,0.179890091,68.45770909,0.714964137,0.022861002,6.583703004,0.676855371,1.171762852,2.463999518,-0.193602079,-0.550234544,0.406065359,0.3061964752,-0.459199303
515.17,6.47,3.237929725,0.077311105,0.119806049,59.39810909,0.542725605,0.020199919,4.351093898,1.240202184,0.530091211,1.683379111,-0.734765726,-0.67962721,-0.149224046,0.584506364,0.1852712379
141.65,11.105,5.257792508,0.105751737,0.222032784,53.49347594,0.574311927,0.014993921,12.76761761,5.151907265,2.759369818,3.172870738,1.9596549778,-2.690082753,3.8596641633,-0.280685145,2.6404439837
935.66,2.99,6.856734493,0.040415499,0.256861456,59.69946524,0.700750626,0.01810077,11.13942944,1.073999191,1.197678275,1.577038911,-1.44496094,0.388829939,0.0030158552,0.4239830854,0.5401159826
974.44,2.985,6.708178585,0.029181798,0.161082608,58.78245989,0.656213511,0.017290288,11.74645759,1.171316889,1.383913765,1.487411155,-2.045176062,0.4333304456,-0.12024126,0.8912835017,0.9885753941
1238.79,3.095,8.454532641,0.17818974,0.392051696,59.22802139,1.398665555,0.013913278,12.10277725,1.538751853,1.626368159,1.871220335,0.4706334184,0.5534136765,0.9057415969,-0.996876168,0.5031469817
1043.78,3.17,6.247926931,0.037187424,0.134273696,61.46502674,0.658381985,0.016885047,12.97090497,1.08707373,1.18026534,1.461992531,-1.360724588,0.3088240994,-0.277804576,0.3948966366,0.4630729066
1134.98,4.395,9.821132613,0.054489906,0.16268656,56.96085561,1.025354462,0.016074564,8.907235972,0.653592128,1.333167496,1.047946031,-0.506123458,0.9794403577,-0.884262384,0.0512723655,0.6729561979
1111.25,2.98,6.986703041,0.038349531,0.214471296,65.63358289,0.774478732,0.026340673,10.34895145,1.28669632,1.059535655,1.913142995,-0.954531945,0.1948190342,0.7151924665,0.7032328254,0.027191728
1104.32,2.98,7.15842166,0.057072366,0.10654824,64.77540107,0.736280234,0.020667297,11.89930096,1.388192479,1.115091211,2.088302614,-1.645499682,0.1423290552,0.6601948653,1.0105108959,0.612822314
1091.67,3.74,3.834000656,0.059267457,0.144584816,68.19294118,0.523936614,0.017695529,12.73247686,1.918183044,0.420232172,1.990724009,-0.631658243,-0.798629035,0.7356242812,0.2265338548,-0.04315178
1096.62,3.095,4.873463075,0.043514451,0.226386368,67.49176471,0.633861551,0.015399163,8.734555073,1.108235611,0.801658375,1.2687628,-1.619710288,-0.064476904,-0.293614426,0.7729061793,0.4357141722
1040.35,3.23,5.225336116,0.022338279,0.242196752,67.63957219,0.733277731,0.017425368,9.1063669,1.109179135,0.949585406,1.089868691,-1.535649984,0.1506932772,-0.33217762,0.8015789505,0.4233099472
1035.81,3.29,5.845296095,0.031118643,0.147105312,71.53775401,0.87706422,0.021207619,7.831286605,0.810890956,0.623880597,0.685339116,-1.307577119,0.5105135728,-0.740499989,0.9122971615,-0.043873365
340.76,7.48,5.055047294,0.078894153,0.07217784,63.56641711,0.733611343,0.022963663,12.05138863,1.838387923,0.890381426,2.111191423,0.4926009195,-0.590581556,0.7993075889,-0.176605196,-0.209582924
439.99,10.12,2.909626886,0.044067097,0.145402832,68.77934973,0.456313595,0.02295826,10.05672775,1.441147055,0.983119403,2.686604024,0.2795019193,-1.293199278,0.8511628386,0.1231680907,-0.51898113
269.4,10.645,3.432979772,0.053870116,0.129814709,74.86528342,0.564917431,0.017315953,11.28807482,1.668676371,1.469439469,2.772896037,1.2080100031,-1.66924888,0.9343085302,-0.238569885,-0.305386053
347.37,9.285,2.770368948,0.049388256,0.110516876,72.03211123,0.461984987,0.020817236,6.410068014,1.854152851,0.749726368,2.991262498,-0.135797112,-1.837010326,1.3010473124,0.9150724,0.0753730899
481,1.27,5.293790772,0.093289221,0.164564623,62.66630295,0.58509642,0.008798992,14.20643263,2.516708508,1.506154134,1.373019068,0.8651239461,-0.914450873,0.4326984805,-0.849199623,0.8456799891
817.51,5.105,4.357020398,0.053844291,0.075385744,80.70524064,0.831526272,0.041064433,10.67447572,1.312980186,0.890547264,2.304180219,-0.221290307,-0.229913322,1.5318473386,1.0658926734,-1.431826762
468.34,8.62,2.918810473,0.053387196,0.180403356,59.8098139,0.44348457,0.018380386,10.79513886,1.239365144,1.548935323,2.378741116,2.1753323822,-1.395782358,0.0448456595,-1.435503174,-0.709307624
929.11,6.14,4.690491485,0.160114199,0.243001544,63.92391442,0.820926235,0.025267616,14.29765017,2.42325339,0.961073166,1.881926288,0.5409637651,-0.338995358,1.6976313721,-0.703398701,-0.390970229
655.15,7.545,5.14712622,0.107688582,0.138856416,70.46395722,0.896246872,0.02526003,12.86586057,1.801186144,1.139966833,2.132634622,0.3969827363,-0.384576666,1.2216618763,-0.085158406,-0.435687182
297.86,10.145,5.546611502,0.091031715,0.196598688,68.49433155,0.903085905,0.016209645,13.15964481,2.278069821,1.759701493,2.064088664,1.0333922155,-0.84261411,1.1665823626,-0.451973533,0.4407299538
1201.76,13.91,3.877466484,0.08780364,0.122816896,75.39016043,0.742452043,0.031338646,9.281692802,0.900525677,0.752902156,2.044813878,-0.694127641,-0.165455186,0.6955676506,0.748063964,-1.060292838
1201.76,13.91,2.883757569,0.085866795,0.11227664,87.7255615,0.70558799,0.034310415,7.701303609,0.844992587,0.528689884,1.888567642,-0.823184755,-0.406509913,0.8071535773,1.257857369,-1.514116976
1082,13.25,4.018158509,0.084059073,0.12946184,73.3768984,0.725771476,0.029717682,10.47458908,0.80307319,0.846268657,2.019997591,-0.99044178,0.0002836663,0.5534191644,0.7088462099,-0.92710168
841.95,7.425,3.896198255,0.136984008,0.12177891,70.89878075,0.655039199,0.024607592,10.87041375,1.051989486,0.891844113,2.341941935,-0.313735076,-0.441002411,0.7620859648,0.1010823187,-0.810266235
1423.2,15.885,4.396133925,0.036031773,0.095572626,65.2967615,0.793986656,0.032440902,8.689025128,1.01238307,0.630742952,1.92988917,-1.13991564,0.1113885716,0.4653074077,1.0205584649,-0.555901029
1423.2,15.885,4.256874557,0.069203472,0.117406995,68.51577754,0.82665221,0.034148318,8.636094842,0.969936649,0.642542289,1.995251175,-1.301585788,0.1871240009,0.7357534478,1.1004402017,-0.74312925
337.08,8.665,5.043821957,0.086179273,0.167429675,60.34871872,0.825613011,0.014750777,10.27909503,2.245870063,1.305696517,2.027526804,0.652345602,-0.920036718,0.8202179293,-0.288316939,0.7311955189
911.66,7.4,4.831319808,0.167562917,0.39315384,49.98411123,0.94,0.021211671,14.47624787,2.095276992,0.928056385,1.649839778,0.4347860225,0.2193535184,1.135866071,-1.477810488,-0.20372115
1201.87,13.94,4.438232868,0.075149586,0.099215888,85.41347594,0.737447873,0.024449547,10.15662195,0.891899178,0.773300166,1.965425852,-0.790250933,-0.394694664,0.4999019028,0.9585688789,-0.846966232
1201.87,13.94,3.319845654,0.053327799,0.054076096,88.2631016,0.715095913,0.029582602,8.984129983,1.119557892,0.575124378,1.965787255,-0.443342751,-0.708925351,0.7165331905,1.171198828,-1.167629755
1020.01,12.515,4.024977211,0.157726327,0.099768106,68.4603016,0.670533778,0.022839389,8.495407142,1.015830975,0.597262023,1.648849536,-0.655548519,-0.154057534,0.1885595538,0.2218877636,-0.577657209
700,2.22,5.462685208,0.069490697,0.124195199,60.52021187,0.710939641,0.010925465,15.03400446,2.658651347,1.406344854,1.034494108,0.8803896626,-0.624474987,0.2784707618,-0.81266076,0.8735368119
559,0,5.381240912,0.107715392,0.256596226,58.0018813,0.625737086,0.011202803,15.2897556,2.680163023,1.3648827,1.090600941,1.0305023591,-0.583880777,0.5610243954,-1.32265165,0.6284189128
843.21,6.33,4.581364688,0.261115407,0.445427511,59.56823929,0.781059723,0.022561104,13.07570484,2.192960446,0.872938595,1.85372527,0.4765002653,-0.107753474,1.8417683573,-1.449473866,-0.611741319
1462.87,15.94,4.152450763,0.041271584,0.082850995,65.21396364,0.749436197,0.03198298,9.356907236,0.956074943,0.657807629,1.91918564,-0.892004536,0.058296079,0.3571920684,0.7814557136,-0.711592537
1419.85,15.97,3.982100459,0.050226265,0.073447253,66.36522995,0.720558799,0.034061867,10.57636312,1.254705486,0.747577114,2.111928683,-0.426225102,-0.15955714,0.7982402244,0.5877809514,-0.877932022
1048.44,12.82,4.264798492,0.032022504,0.071948704,73.97219251,0.679733111,0.027421316,11.24258455,0.960911174,0.774958541,1.549210938,-0.73037073,-0.047872215,0.0475089046,0.6783584574,-0.763880948
776.46,10.66,4.751072451,0.087718419,0.109602623,60.56386524,0.605344454,0.022046468,13.61161912,0.897693759,1.398606965,2.290921576,-0.125888031,-0.164601426,0.2348260709,-0.36367579,-0.435164763
1020.01,12.515,5.532163403,0.039064872,0.09123279,56.29265668,0.640106756,0.021061732,15.48843378,0.741219841,1.22185738,1.670214432,-0.343293151,0.3945152551,-0.497793416,-0.515388203,-0.384290612
1020.01,12.515,5.533067035,0.054425345,0.094099281,62.04261818,0.639813178,0.021396731,13.14233327,0.754283596,1.08653068,1.578497771,-0.331887215,0.2270250995,-0.425543015,-0.231425673,-0.44656793
984.97,11.075,5.062339258,0.123054219,0.088675632,68.84064171,0.66088407,0.022828583,12.67712073,0.860493328,1.247927032,1.872425009,-0.270517248,0.0016872132,0.1853248957,-0.116056793,-0.634765068
1093.23,12.49,4.09894204,0.044289189,0.048576832,70.72877005,0.707589658,0.020397136,13.06140185,0.757649279,0.738640133,1.555475244,-1.004868759,0.0627049233,-0.410137069,0.3930259776,-0.522347881
1118.87,13.12,4.696597186,0.104460507,0.090737856,76.09754011,0.729441201,0.024719708,11.71452862,1.182773959,0.9013267,1.84351283,-0.4503465,-0.211038672,0.5666510207,0.397744306,-0.689918877
1119.42,13.115,4.279239441,0.071275896,0.071261296,71.34181818,0.671392827,0.020126976,11.37332326,1.063620434,0.786898839,1.483676665,-0.66104855,-0.173232539,-0.161561965,0.3365544057,-0.374176081
1119.16,13.12,4.047612327,0.101103309,0.070115616,75.22053476,0.710091743,0.021207619,11.43415832,1.28386575,0.835820896,1.784242862,-0.568651306,-0.394782981,0.3908593191,0.4399220171,-0.431601793
537.19,13.46,3.61752939,0.044676558,0.065532896,74.19016043,0.632026689,0.027286235,11.61439637,1.125623399,1.172470978,2.522949042,0.0353471436,-0.765353602,0.7525657382,0.4305941886,-0.810947313
1201.76,13.91,4.639834245,0.059267457,0.123962576,69.86395722,0.713094245,0.028096718,10.53655772,0.64334816,0.785737977,1.929165161,-0.556854658,0.0527282785,0.1361666207,0.3563573954,-0.971533115
1201.76,13.91,4.247211989,0.083155212,0.1317532,73.2913369,0.750625521,0.033905174,9.737200076,0.74174417,0.751575456,1.987350922,-1.184517028,0.1976275528,0.6741955735,0.9233586794,-1.085597827
1201.76,13.91,4.250643501,0.102523662,0.105860832,74.62780749,0.739949958,0.030528164,10.33742679,0.758997169,0.827197347,2.12853873,-0.474128041,-0.088046269,0.6118549106,0.4641536861,-1.188863079
1201.76,13.91,3.9463827,0.069597297,0.119838128,76.44085561,0.753794829,0.029312441,10.08596259,0.692680954,0.729021559,2.119744609,-0.852631955,-0.122521006,0.4893686979,0.7659414955,-1.074859183
1201.76,13.91,3.851730138,0.077344677,0.118234176,78.07764706,0.740116764,0.031608807,9.536746647,0.737970077,0.700497512,2.057824359,-0.78409896,-0.132874861,0.6060377869,0.8329281177,-1.219763583
1210.17,13.49,4.57063207,0.119309652,0.160166064,74.15358289,0.744286906,0.028637039,11.83941054,0.920339668,0.924709784,2.406697988,-0.870190795,-0.065793166,1.0372891993,0.491858617,-0.947537334
1033.7,12.33,2.076208224,0.041448483,0.0801976,77.98139037,0.337447873,0.015129002,7.391838277,1.051624208,0.857545605,2.241416697,-0.758965161,-1.470829837,0.0143066111,0.923261715,-0.10547629
1091.97,12.45,4.154990082,0.06843519,0.092341808,78.08962567,0.756964137,0.027016075,10.44436048,0.757649279,0.821558872,1.938682086,-1.123703971,-0.077686689,0.3608316885,0.9558077825,-0.798316766
959.82,10.77,4.993851982,0.098262603,0.097841072,69.13326203,0.724437031,0.028366878,11.52503306,0.789729074,1.057545605,2.032285267,-0.238556415,0.0489374837,0.3919954755,0.1139343822,-0.941373828
934.15,10.745,4.105519106,0.073470987,0.048347696,69.92898396,0.699916597,0.027016075,9.089174381,0.999056477,0.8,1.551258884,-0.232355669,-0.183901403,-0.012127343,0.4019142221,-0.71200779
1088.03,12.67,5.226479954,0.038607777,0.060950176,76.62181818,0.757464554,0.025935432,12.63480068,0.889607764,1.032338308,1.704372967,-0.850991266,0.0900576434,0.1652970002,0.7549832687,-0.622484777
1201.87,13.94,4.673291495,0.069468174,0.103340336,83.56919786,0.760467056,0.022288262,11.25750992,0.690524329,0.825041459,2.097940007,-0.588627001,-0.343860307,0.2999897389,0.6456432143,-0.912912396
1201.87,13.94,3.670288899,0.073858356,0.0801976,78.68149733,0.672894078,0.020532217,9.737200076,0.641865481,0.673466003,1.864594627,-0.841527987,-0.395839386,-0.114650311,0.6631837412,-0.729926427
1098.84,13.055,4.17515022,0.035637948,0.086384272,76.08,0.713094245,0.026880994,11.71093898,0.977490228,0.833001658,1.665823395,-0.777070665,-0.094612988,0.1952662511,0.7161207487,-0.767116355
1020.01,12.515,4.452765324,0.188576394,0.103979625,67.65502674,0.658742285,0.022632716,9.792582656,0.981625556,0.697039801,1.636273943,-0.473365848,-0.008769338,0.2339956809,-0.113177659,-0.706550849
1020.01,12.515,4.493794779,0.115504397,0.102563565,64.50387166,0.696807339,0.025766581,9.253691668,0.962928966,0.674230514,1.689215757,-0.463512075,0.0113166863,0.1284223563,0.1317236801,-0.649857675
1104.11,12.725,4.353453055,0.021133561,0.061456567,68.56011551,0.644081735,0.022257193,6.187402229,0.606313519,0.444139303,1.185936634,-2.210257475,0.1776366528,-0.741479018,1.5628036549,0.0903484356
170.85,10.22,5.639242331,0.154176736,0.373622288,46.07508663,0.709454545,0.013170336,14.7272832,2.32184661,2.428313433,2.082194916,2.3861331669,-0.737345586,1.0038594801,-2.398669856,0.5140057826
1084.75,11.44,5.632296084,0.106961691,0.376904333,66.76405602,1.132158801,0.012319538,13.03203387,1.617713015,1.033461332,1.740220243,0.189271586,-0.073239484,0.6145852391,-0.738228321,0.094713245
1108.29,11.45,7.871730726,0.133002819,0.21295439,68.59280135,1.4572782,0.022441926,15.21978893,1.536907841,1.048249045,2.184549402,-0.068853283,0.6462432923,1.3055324043,-0.219774184,-0.221703977
1044.18,12.045,3.990420447,0.023500386,0.078593648,79.11144385,0.710758966,0.026610833,11.85641413,0.93004448,0.926699834,1.703529695,-0.41051775,-0.262479823,0.1386324589,0.6249223213,-0.915786602
225.17,9.22,3.361086719,0.082394678,0.158099257,66.06158289,0.524545455,0.015907065,13.57569431,2.450118614,1.300067993,3.131426334,0.850988169,-1.791154209,1.7540463967,-0.381145372,0.2221676084
575.53,8.09,5.104947209,0.098649972,0.14435568,68.73540107,0.835863219,0.018641091,11.84810127,1.841892438,1.249917081,2.123238164,0.620126288,-0.717009978,0.8886519187,-0.24100327,0.0000132964
1201.76,13.91,3.388332931,0.100199448,0.128087024,91.9940107,0.719099249,0.031068486,8.723219346,0.947701847,0.673797678,2.017588242,-0.644377017,-0.556069366,0.9943385711,1.1512588604,-1.424189721
1201.76,13.91,4.701744455,0.057201489,0.108381328,72.54716578,0.786321935,0.033635013,9.574910259,1.02574471,0.750912106,2.086013733,-0.889084746,0.0076064733,0.8269448848,0.986118474,-0.862965504
1118.29,11.265,8.837045792,0.166398328,0.181302105,56.27790811,1.69568586,0.022415557,14.18936227,1.143464134,0.849448461,1.579863338,-0.276317932,1.567662036,0.4876690042,-0.57108223,-0.091207216
1118.29,11.265,9.093467064,0.152235714,0.173753061,57.33462993,1.683980142,0.023027304,15.67658963,1.170221031,0.93647827,1.653066721,-0.2469885,1.598194174,0.5792844284,-0.589843469,-0.148148867
1113.29,11.36,8.844873204,0.121039038,0.184816077,59.94999403,1.414323668,0.021236412,17.24901896,1.245947075,1.124143479,1.900755805,-0.216121562,1.1862638855,0.6911152986,-0.603287333,-0.12952272
959.5,10.91,5.138690418,0.097100496,0.079968464,65.91122995,0.649040867,0.023368904,11.77064047,0.824639439,1.141625207,2.002168413,-0.378122891,-0.042609938,0.1292253455,0.0387317059,-0.524710501
422,2.17,6.192396475,0.086615708,0.2397175,52.06804492,0.693264387,0.008347967,12.55672398,2.265783798,1.286003317,0.889395254,0.7078081854,-0.304405284,-0.167630619,-1.14760278,1.0125509206
1207.91,12.285,5.030883724,0.029827413,0.053159552,73.02673797,0.722101751,0.023639065,10.57264311,0.113222806,0.480597015,1.056499217,-0.872868174,0.5044144462,-1.13398578,0.400119153,-1.05369634
1207.91,12.285,4.354589743,0.059267457,0.053159552,73.1313369,0.810842369,0.029717682,10.27583601,0.685941502,0.657711443,1.900132514,-1.156982001,0.1602924752,0.2318523151,0.9481364293,-0.866169216
1207.91,12.285,4.647412169,0.038220408,0.062783264,79.28812834,0.844036697,0.037147103,9.709616475,0.769241138,0.632172471,1.905312613,-1.02300547,0.1951878788,0.6640460561,1.3033622481,-1.274195353
1207.91,12.285,4.225336094,0.039382515,0.037578304,80.55379679,0.738115096,0.024449547,8.709616475,0.480253403,0.506965174,1.484760872,-1.188644528,-0.038914314,-0.406288675,1.1327603459,-0.813627779
1109.94,11.155,10.24421184,0.14804618,0.235928725,60.20299921,2.03960149,0.020083162,15.43655514,0.699104482,0.657459478,1.198497934,-0.931021344,2.375513935,0.0477448245,-0.391905924,-0.102178144
1183.6,10.92,12.38115789,0.167557854,0.264835952,56.2685904,2.308794247,0.02450896,18.26635703,0.560542601,0.587780353,1.014472901,-1.079093558,3.3563231037,0.1799056171,-0.672416233,-0.351348195
1207.91,12.285,5.181870287,0.035379702,0.0744692,75.82481283,0.809674729,0.031878968,10.803703,0.830031001,0.779270315,2.005902903,-0.968077822,0.1228080819,0.5405515278,1.0474458359,-0.89657277
1207.91,12.285,5.298684702,0.05681412,0.06072104,76.51272727,0.802335279,0.028231798,11.1687134,0.70049872,0.742951907,1.833995904,-0.681594404,0.1291965945,0.1978869731,0.6919938178,-0.968354459
1207.91,12.285,4.989276632,0.038995146,0.063241536,74.21240642,0.810341952,0.033905174,10.66635179,0.719099609,0.720066335,1.863630888,-0.732115931,0.2369231224,0.3706290816,0.8497718595,-1.151023233
1229.95,17.41,1.983843338,0.011750193,0.011685936,71.8459893,0.740617181,0.015939484,10.71471755,0.037201779,0.152570481,0.244669317,-2.31853124,0.642261076,-2.139870134,0.8848769393,-0.512373658
1222.83,17.285,0.535030037,0.00903861,0.034141264,79.86139037,0.965638032,0.024449547,3.563574532,0.040975873,0.062354892,0.071557644,-2.324237391,0.4164638495,-1.855385684,1.8490673339,-0.707537533
1125.65,12.695,1.405616273,0.018598877,0.056220809,76.10262246,1.062984153,0.029740646,3.292835821,0.184965629,0.092688226,0.776475123,-2.826185046,0.5450954081,-0.970261307,2.2850545674,-0.546760884
1125.65,12.695,1.551878787,0.021169716,0.050226611,79.82189519,1.21429191,0.033880859,3.045647081,0.174477692,0.013585406,0.723910372,-3.731172488,0.9215733225,-0.665064112,3.0066753931,-0.496844373
756.68,10.77,4.121103893,0.11104578,0.08707168,67.64962567,0.563135947,0.018776172,11.52975628,0.920339668,0.994527363,2.177087098,-0.115318625,-0.524046392,0.1224352002,-0.187779476,-0.532420417
793.38,5.03,3.94905499,0.055557753,0.110251078,70.18832086,0.522780651,0.026301499,6.429941432,1.118838118,0.69581592,2.157334056,-0.639747749,-0.726294027,0.4779017173,0.8971509249,-0.407246543
612.94,10.32,5.25193034,0.113499117,0.16956064,65.16962567,0.695246038,0.002161286,13.37464576,3.077234129,1.985240464,1.041199855,1.3441546501,-1.273102883,0.4651991266,-0.920008148,1.5976118588
600.5,5.78,1.893636015,0.049060284,0.066864176,73.43021176,0.22651543,0.01374713,6.887494804,1.61761019,0.410097844,1.467195519,0.0274811532,-1.597935274,-0.306876049,0.3200936606,-0.108071996
1000.73,11.455,5.157563738,0.113757363,0.086613408,66.07144385,0.7676397,0.031338646,11.74419044,0.77894595,1.091708126,2.133839296,-0.531762871,0.2840263344,0.5930266817,0.2290531947,-0.931701603
154.23,19.67,3.061167483,0.062537865,0.134717037,48.38767102,0.435217962,0.013351051,8.889192477,2.801539659,4.546707003,2.401010736,2.2097259333,-2.146625587,0.9878557979,-0.586646118,2.3636322141
1145.39,15.155,10.44586954,0.064600237,0.075287216,49.47280214,1.050827356,0.00682426,21.90692991,0.025678663,0.274237148,0.270303578,-1.91486006,2.5566426576,-2.218418672,-1.080372424,0.0670132357
1487.45,12.47,8.896448578,0.054549303,0.232133099,48.01283209,1.449129274,0.007087667,20.19058946,0.143314463,0.55820398,1.58497169,-1.527994059,1.9705055707,-1.144175678,-1.048798822,0.1976863756
1945.13,22,15.43479588,0.071420514,0.207102282,31.56973904,1.624023353,0.020035121,23.9014113,0.036930853,0.416693201,0.231410673,-2.754470226,4.5367093324,-1.422845524,-0.995031248,0.3556482192
1320.64,9.59,5.765370443,0.022596525,0.061408448,62.61069519,1.179649708,0.024314467,16.20064236,0.117670845,0.349585406,1.281050476,-2.297418563,1.6272660144,-0.846426744,0.5676488978,-0.652810396
2282.95,26.83,11.49857045,0.157917429,0.13519024,48.75144385,1.249874896,0.020126976,20.00831287,0.032079795,2.455223881,0.186844958,0.5850295893,2.7130909604,-1.528692006,-2.042282201,-0.333415624
616.77,17.18,4.998151381,0.061439306,0.098803443,61.19473155,0.727829858,0.025404566,4.952616664,0.714175765,0.75561194,2.116485966,-0.324072877,-0.306862369,-0.053557531,0.5435268954,-0.287551302
1978.15,25.67,7.589648435,0.008392995,0.031620768,61.87251337,0.963969975,0.009590706,18.54600416,0.034101631,0.466666667,0.669919287,-2.34301051,1.6704164727,-1.933173649,0.1011808882,0.0798512537
2558.02,26.405,15.4826569,0.034843842,0.10607622,33.41961711,1.292567139,0.018058895,25.02307954,0.024355034,0.663893864,0.062673172,-2.916756264,4.2913242741,-1.825334477,-0.778187907,0.5662819348
1145.39,15.155,9.053458876,0.102994961,0.066586922,48.24604492,0.96865221,0.006729704,21.96037597,0.02832592,0.29879602,0.354086255,-1.976557,2.3976398806,-2.147936988,-1.226316119,-0.052407939
1145.39,15.155,10.8590194,0.081241609,0.076059404,44.93140321,0.974775646,0.005418074,23.84078405,0.018936514,0.273578773,0.255280087,-1.96588289,2.7402459299,-2.288625431,-1.439428023,0.0845688118
431.57,3.84,5.841864583,0.220283838,0.162915696,63.07636364,0.792827356,0.030393084,14.90289061,0.968728939,2.5973466,1.21985303,0.8349825827,0.7633800562,0.4347948522,-1.160781579,-0.859013652
442.04,8.59,4.789338108,0.044601667,0.150661503,40.77310802,0.565145955,0.016728353,14.3522577,0.689703464,1.884951907,2.485096976,1.2199672656,-0.286824132,-0.541130982,-1.711003911,-0.142730789
1145.39,15.155,11.59398367,0.062250198,0.063156756,44.02454973,1.136116764,0.006752668,20.5320461,0.01844723,0.22340796,0.183977834,-2.725954175,2.9517435645,-2.279298638,-0.593380855,0.6340765352
1945.13,22,45.8262006,0.376345769,0.099245676,5.824143316,0.435586322,0.003441848,15.8703004,0.02509907,0.136699834,0.049065173,-3.170505749,7.0075715198,-1.086675187,-1.351366864,3.5445394232
1269.2,16.325,3.583392986,0.147448136,0.086757764,66.18219251,1.133089241,0.015812508,11.93674476,0.065162421,0.257429519,0.962233466,-2.292763681,1.1632462088,-1.160323536,0.3375331211,-0.487143851
1371.31,12.76,5.96253373,0.074833235,0.123174348,65.63927701,0.682707256,0.013166284,13.91045343,2.422160669,2.810102819,1.863742923,-0.280662111,-0.730273201,1.0228351873,0.4280934919,1.7074483585
1497.14,10.84,8.53757811,0.15160977,0.112086457,59.39425882,1.467089241,0.017179522,15.44581523,0.101458418,0.490502488,0.758912179,-2.378577267,2.3906701787,-0.994833165,0.0782287973,-0.091820242
1183.91,11.305,6.130918063,0.035074972,0.103157027,61.72370267,1.038628857,0.015739565,15.44712261,0.39524599,0.639529022,1.389030237,-0.887638246,0.8817729618,-0.982182624,-0.301185495,-0.382004518
1175.89,11.285,5.855602072,0.020888228,0.087775128,59.22308877,0.804025021,0.01220181,16.89350274,0.171756301,0.466402985,1.312882785,-1.659582414,0.9664526198,-1.402807341,-0.229765659,-0.260954101
417.63,5.745,3.17414934,0.033055488,0.035286944,72.73818182,1.035529608,0.018641091,10.1214812,0.393314463,0.943283582,1.260571016,-1.046647233,0.1984226062,-1.001639277,0.6954157069,-0.326729217
1309.9,8.69,4.584501101,0.055781136,0.0229136,74.99893048,0.862385321,0.0289072,10.65539392,0.220919261,0.661359867,1.85652331,-2.602899701,0.6689619628,-0.045493552,1.6951188702,-0.619231407
1382.51,6.17,5.312410754,0.126411417,0.033682992,65.08085561,0.904753962,0.023368904,12.39958436,0.30961046,0.915588723,1.824478978,-2.228797164,0.8969298447,-0.166983426,0.8240903341,-0.282330534
418.41,5.835,3.571775886,0.019497573,0.03551608,73.95871658,0.661384487,0.024449547,11.09465332,0.159320663,0.551741294,0.51560053,-0.490226337,0.4509672054,-1.548260355,0.1263864808,-1.309489662
407.05,4.28,7.464112259,0.117372807,0.089821312,66.72983957,1.481067556,0.026475753,13.76383903,1.381048659,2.424709784,2.282977954,0.6161273388,0.4559046482,1.1254980629,-0.006466523,0.161041951
371.21,5.1,4.874177973,0.070759404,0.130836656,60.38780749,0.481567973,0.017560448,12.21651237,1.699959563,1.666169154,1.950006023,0.004191121,-0.663093126,0.4225775291,-0.14644171,0.4599064773
