PEDON_ID,Fe2O3,MnO,P2O5,SiO2,TiO2,ZrO2,Al2O3,CaO,Na2O,MgO,K2O,Fe2O3_mol,MnO_mol,P2O5_mol,SiO2_mol,TiO2_mol,ZrO2_mol,Al2O3_mol,CaO_mol,Na2O_mol,MgO_mol,K2O_mol,lCaO,cl_MAP,cl_MAT,Till,SubglacialTill,lCaO_mol,PRESS,factor1,factor2,factor3,factor4
03N1012,1.06,0.00,0.03,60.17,0.16,0.01,4.66,16.60,0.01,0.73,1.01,0.07,,,10.02,0.02,,0.46,2.96,,0.18,0.11,2.81,297.46,4.35,,,1.0851892683,-55.40812811,-1.498147884,-2.454923124,-1.545226092,0.1775450557
03N1013,2.52,0.07,0.12,67.77,0.36,0.00,9.17,3.37,1.39,0.78,1.92,0.16,0.01,,11.28,0.05,,0.90,0.60,0.23,0.19,0.20,1.21,368.27,2.4,,,-0.510825624,-309.9380134,-1.153654592,-0.096688456,-0.017365281,-0.054002982
03N1014,3.56,0.09,0.04,71.83,0.48,0.01,10.91,0.69,1.23,0.73,2.07,0.22,0.01,,11.96,0.06,,1.07,0.12,0.20,0.18,0.22,-0.37,369.19,2.37,,,-2.120263536,-421.9594361,-0.866061761,0.2751194417,0.3934230158,-0.346385082
03N1015,2.87,0.03,0.03,79.33,0.30,0.01,8.14,0.67,0.85,0.78,1.74,0.18,,,13.20,0.04,,0.80,0.12,0.14,0.19,0.18,-0.40,318.27,2.56,,,-2.120263536,-485.8532548,-1.002912682,-0.25604722,0.7752721524,-0.190343345
03N1016,2.66,0.05,0.18,62.83,0.33,0.01,7.89,6.20,0.97,1.69,1.63,0.17,0.01,0.01,10.46,0.04,,0.77,1.11,0.16,0.42,0.17,1.82,316.42,2.585,,,0.1043600153,-391.6205803,-1.022591997,-0.833688509,-0.186358962,0.4655842216
03N1017,2.98,0.06,0.04,66.19,0.37,0.01,8.71,5.36,0.95,1.20,1.83,0.19,0.01,,11.02,0.05,,0.85,0.96,0.15,0.30,0.19,1.68,318.27,2.56,,,-0.040821995,-402.626448,-0.940013251,-0.684328079,-0.069802071,0.1005711733
03N1018,1.68,0.05,0.04,64.71,0.24,0.01,11.03,1.58,0.88,0.80,2.31,0.10,0.01,,10.77,0.03,,1.08,0.28,0.14,0.20,0.25,0.46,303.09,3.95,,,-1.272965676,-341.6765244,-1.158898354,-0.165057351,0.0419969474,-0.587129987
04N0107,3.74,0.02,0.03,76.93,0.88,0.03,9.09,0.07,0.23,0.44,1.24,0.23,,,12.80,0.11,,0.89,0.01,0.04,0.11,0.13,-2.66,1356.35,9.55,,,-4.605170186,218.93306583,0.1517414911,-0.849895794,1.3093865766,-0.253948526
04N0108,4.58,0.06,0.02,75.00,0.86,0.03,10.66,0.07,0.22,0.66,1.86,0.29,0.01,,12.48,0.11,,1.05,0.01,0.04,0.16,0.20,-2.66,1309.9,8.69,,,-4.605170186,211.83430582,0.0228996868,-0.408924009,1.2040359951,-0.328120572
04N0109,3.87,0.01,0.04,78.47,0.91,0.03,9.43,0.06,0.20,0.48,1.39,0.24,,,13.06,0.11,,0.93,0.01,0.03,0.12,0.15,-2.81,1328.03,8.4,,,-4.605170186,206.01003639,0.1006669943,-0.751592918,1.3199805574,-0.346661393
04N0110,4.04,0.06,0.03,82.96,0.98,0.03,8.91,0.05,0.16,0.49,1.36,0.25,0.01,,13.81,0.12,,0.87,0.01,0.03,0.12,0.14,-3.00,1304.94,8.555,,,-4.605170186,132.89707901,0.0360914818,-0.804497642,1.7202889366,-0.124887865
04N0111,6.41,0.18,0.06,68.95,1.00,0.02,12.69,0.05,0.25,0.69,2.70,0.40,0.03,,11.48,0.13,,1.24,0.01,0.04,0.17,0.29,-3.00,1371.56,8.245,,,-4.605170186,315.20927458,0.4551845798,0.4171709384,0.1840766163,-0.873198202
04N0112,4.71,0.02,0.02,69.36,0.86,0.03,10.46,0.06,0.30,0.64,2.02,0.30,,,11.54,0.11,,1.03,0.01,0.05,0.16,0.21,-2.81,1322.54,9.19,,,-4.605170186,237.35828493,0.1348100083,-0.298979011,0.8515618706,-0.305558113
04N0113,4.06,0.04,0.03,74.44,1.02,0.03,9.66,0.07,0.44,0.55,1.83,0.25,0.01,,12.39,0.13,,0.95,0.01,0.07,0.14,0.19,-2.66,1322.97,9.13,,,-4.605170186,201.22202812,-0.003957291,-0.361068139,1.2778701149,-0.054758254
04N0114,4.54,0.06,0.02,76.99,0.95,0.03,10.91,0.06,0.21,0.66,2.09,0.28,0.01,,12.81,0.12,,1.07,0.01,0.03,0.16,0.22,-2.81,1364.69,8.05,,,-4.605170186,269.32586872,-0.020642706,-0.320946233,1.2777848701,-0.375052995
04N0115,2.80,0.05,0.03,89.00,0.77,0.02,6.69,0.04,0.11,0.34,1.18,0.18,0.01,,14.81,0.10,,0.66,0.01,0.02,0.08,0.13,-3.22,1409.83,9.21,,,-4.605170186,307.69448583,-0.406354729,-1.028398769,2.0193084427,-0.003086312
04N0116,4.30,0.21,0.07,81.42,0.93,0.03,10.44,0.02,0.25,0.56,1.62,0.27,0.03,,13.55,0.12,,1.02,,0.04,0.14,0.17,-3.91,1409.83,9.21,,,,393.35923174,0.2134532422,-0.590820619,0.5132900805,-0.817278737
04N0117,5.77,0.02,0.06,62.61,1.18,0.02,16.20,0.10,0.12,0.35,1.28,0.36,,,10.42,0.15,,1.59,0.02,0.02,0.09,0.14,-2.30,1320.64,9.59,,,-3.912023005,38.968143519,1.3992904447,-0.681954269,0.5399073437,-1.25444657
04N0118,3.76,0.03,0.02,76.16,1.02,0.03,8.90,0.10,0.11,0.37,0.98,0.24,,,12.68,0.13,,0.87,0.02,0.02,0.09,0.10,-2.30,1471.86,9.26,,,-3.912023005,232.01561783,0.4849127442,-1.099526071,1.4677922341,-0.169723293
04N0119,4.89,0.06,0.08,72.32,0.81,0.02,10.21,0.10,0.11,0.86,1.50,0.31,0.01,,12.04,0.10,,1.00,0.02,0.02,0.21,0.16,-2.30,1236.6,6.36,,,-3.912023005,79.770936127,0.2337656107,-0.736713011,1.2248472885,-0.164910268
04N0120,5.31,0.13,0.03,65.08,0.90,0.02,12.40,0.11,0.31,0.92,1.82,0.33,0.02,,10.83,0.11,,1.22,0.02,0.05,0.23,0.19,-2.21,1382.51,6.17,,,-3.912023005,270.62928235,0.5412236253,-0.291608539,0.4283464309,-0.58490912
04N0121,6.72,0.11,0.04,64.86,1.04,0.02,14.77,0.40,0.26,1.08,2.33,0.42,0.02,,10.80,0.13,,1.45,0.07,0.04,0.27,0.25,-0.92,1047.65,11.745,,,-2.659260037,-80.98445303,0.7374467043,0.1548966056,0.2311633312,-0.849492939
04N0122,5.05,0.10,0.06,72.14,1.10,0.03,10.98,0.23,0.31,0.85,1.72,0.32,0.01,,12.01,0.14,,1.08,0.04,0.05,0.21,0.18,-1.47,1047.92,11.375,,,-3.218875825,-160.2028087,0.4021830337,-0.397904704,1.1895217842,-0.101716436
04N0123,6.28,0.16,0.03,67.04,0.99,0.02,14.28,0.13,0.48,1.45,2.35,0.39,0.02,,11.16,0.12,,1.40,0.02,0.08,0.36,0.25,-2.04,1432.76,7.39,,,-3.912023005,358.83773814,0.4422599874,0.3931671643,0.2116584082,-0.625464768
04N0124,6.20,0.13,0.06,68.24,1.19,0.02,13.28,0.12,0.59,1.14,2.12,0.39,0.02,,11.36,0.15,,1.30,0.02,0.10,0.28,0.23,-2.12,1011.51,11.065,,,-3.912023005,-144.6114895,0.5973185835,0.3744640822,0.4277259295,-0.412502867
04N0125,7.40,0.01,0.04,62.57,1.08,0.02,17.14,0.05,0.30,1.36,2.72,0.46,,,10.41,0.14,,1.68,0.01,0.05,0.34,0.29,-3.00,1206.3,11,,,-4.605170186,70.460852236,0.8121477331,0.5365165381,0.137126443,-0.968822438
04N0126,7.20,0.06,0.06,65.97,1.08,0.02,15.42,0.31,0.71,1.48,2.58,0.45,0.01,,10.98,0.14,,1.51,0.06,0.11,0.37,0.27,-1.17,1206.3,11,,,-2.813410717,81.828252687,0.4775518989,0.6455539538,0.3787738074,-0.440955144
04N0127,5.85,0.04,0.03,75.67,1.25,0.02,12.34,0.04,0.31,0.77,1.63,0.37,0.01,,12.59,0.16,,1.21,0.01,0.05,0.19,0.17,-3.22,1325.33,22.545,,,-4.605170186,41.93014613,0.6962871905,-0.304481634,1.3052766248,-0.301521898
04N0128,6.43,0.14,0.11,63.96,1.12,0.02,12.87,0.21,0.67,1.11,2.50,0.40,0.02,,10.65,0.14,,1.26,0.04,0.11,0.28,0.27,-1.56,963.96,11.79,,,-3.218875825,-127.4582378,0.4005811624,0.5793392974,0.2096116226,-0.31565402
04N0129,5.46,0.09,0.05,63.69,1.01,0.02,12.58,0.12,0.34,1.04,2.03,0.34,0.01,,10.60,0.13,,1.23,0.02,0.05,0.26,0.22,-2.12,1470.36,10.315,,,-3.912023005,311.42642708,0.4577846568,-0.176197858,0.7444617397,-0.24608404
04N0130,7.13,0.03,0.03,58.79,1.07,0.02,15.99,0.09,0.31,1.90,2.51,0.45,,,9.79,0.13,,1.57,0.02,0.05,0.47,0.27,-2.41,1470.36,10.315,,,-3.912023005,317.43517708,0.8010166167,0.4087667351,0.0804698733,-0.538208546
04N0131,6.94,0.11,0.11,59.57,1.09,0.02,13.64,0.15,0.54,1.24,2.89,0.43,0.02,,9.91,0.14,,1.34,0.03,0.09,0.31,0.31,-1.90,1060.36,10.345,,,-3.506557897,-21.63546743,0.4651418298,0.7300979186,0.0214102565,-0.384660713
04N0132,5.64,0.04,0.06,71.74,1.15,0.02,12.18,0.12,0.83,1.07,1.82,0.35,0.01,,11.94,0.14,,1.19,0.02,0.13,0.26,0.19,-2.12,1060.36,10.345,,,-3.912023005,-97.18638033,0.2954611918,0.1456267006,0.8869619155,-0.086187001
04N0255,11.76,0.04,4.87,32.67,0.42,0.01,21.95,0.12,1.61,0.50,1.42,0.74,0.01,0.17,5.44,0.05,,2.15,0.02,0.26,0.12,0.15,-2.12,1044.45,11.25,,,-3.912023005,817.65161997,3.1349204774,-0.465508576,-8.745343314,-4.17412024
04N0402,4.53,0.12,0.16,64.10,0.62,0.00,13.26,2.78,2.62,1.52,1.21,0.28,0.02,0.01,10.67,0.08,,1.30,0.50,0.42,0.38,0.13,1.02,839.79,10.155,,,-0.693147181,78.082577109,-0.44371589,0.9630872233,-0.907667085,-0.120410382
04N0403,3.61,0.10,0.07,69.06,0.57,0.00,12.64,2.79,3.10,1.34,1.18,0.23,0.01,,11.50,0.07,,1.24,0.50,0.50,0.33,0.13,1.03,836.13,10.21,,,-0.693147181,177.52593064,-1.043559347,1.1893276191,-0.698767457,0.0706505177
04N0404,4.47,0.09,0.06,67.52,0.63,0.00,13.89,2.99,2.92,1.53,1.09,0.28,0.01,,11.24,0.08,,1.36,0.53,0.47,0.38,0.12,1.10,836.13,10.21,,,-0.634878272,98.58777076,-0.668506825,1.0758189802,-0.7340521,-0.028815357
04N0408,4.89,0.09,0.11,65.12,0.55,0.00,13.32,3.20,2.95,1.94,1.02,0.31,0.01,,10.84,0.07,,1.31,0.57,0.48,0.48,0.11,1.16,697.68,10.275,,,-0.562118918,-47.81201269,-0.66273166,1.0848364428,-0.848659163,0.2564131567
04N0409,5.25,0.11,0.17,65.17,0.70,0.00,13.37,3.83,3.08,1.99,1.04,0.33,0.02,0.01,10.85,0.09,,1.31,0.68,0.50,0.49,0.11,1.34,612.94,10.32,,,-0.385662481,-147.7397904,-0.454357989,1.2904488525,-1.153178119,0.2108336339
04N0498,4.15,0.05,0.13,67.88,0.82,0.02,11.04,1.46,1.78,1.24,1.48,0.26,0.01,,11.30,0.10,,1.08,0.26,0.29,0.31,0.16,0.38,3349.24,9.67,,,-1.347073648,2441.3854572,-0.44262393,0.4598185457,0.1669394723,0.2311626324
04N0501,4.87,0.06,0.06,62.11,0.86,0.01,12.47,1.81,2.14,1.29,1.56,0.30,0.01,,10.34,0.11,,1.22,0.32,0.35,0.32,0.17,0.59,3349.24,9.67,,,-1.139434283,2457.8040942,-0.303384489,0.8230143068,-0.273338566,0.194368689
04N0610,9.98,0.06,0.14,65.13,1.50,0.02,14.81,0.10,0.07,0.61,0.48,0.63,0.01,,10.84,0.19,,1.45,0.02,0.01,0.15,0.05,-2.30,2282.95,26.83,,,-3.912023005,620.34364757,2.3762568385,-0.919539736,1.2319698697,-0.421689045
04N0611,7.59,0.01,0.03,61.87,0.96,0.01,18.55,0.10,0.03,0.47,0.67,0.48,,,10.30,0.12,,1.82,0.02,0.01,0.12,0.07,-2.30,1978.15,25.67,,,-3.912023005,632.47227919,1.9271474518,-0.980460043,0.3595523696,-1.685953158
04N0613,10.12,0.24,0.14,57.89,1.00,0.01,16.64,1.39,1.27,5.48,1.08,0.63,0.03,0.01,9.64,0.13,,1.63,0.25,0.21,1.36,0.11,0.33,2282.95,26.83,,,-1.386294361,947.94727105,1.546035452,1.0341241392,-0.859331007,0.9453927183
04N0614,11.50,0.16,0.14,48.75,1.25,0.02,20.01,1.80,0.03,2.46,0.19,0.72,0.02,,8.11,0.16,,1.96,0.32,0.01,0.61,0.02,0.59,2282.95,26.83,,,-1.139434283,649.47069432,3.1571802836,-0.883872799,-0.315842146,-0.760876484
04N0626,1.57,0.03,0.07,43.88,0.20,0.01,6.12,15.90,1.21,6.04,1.17,0.10,,,7.30,0.03,,0.60,2.83,0.20,1.50,0.12,2.77,509.07,3.46,,,1.0402767117,-6.529832644,-1.207128847,-1.520024743,-2.283457848,2.4316243962
04N0629,2.20,0.05,0.10,63.78,0.28,0.01,7.87,4.79,1.73,2.34,1.43,0.14,0.01,,10.62,0.03,,0.77,0.85,0.28,0.58,0.15,1.57,494.61,2.875,,,-0.162518929,-156.5688884,-1.321663355,-0.16204188,-0.394904191,0.8503856223
04N0630,2.22,0.07,0.09,78.37,0.39,0.02,7.86,1.44,1.57,0.67,1.75,0.14,0.01,,13.04,0.05,,0.77,0.26,0.25,0.17,0.19,0.36,545.26,5.81,,,-1.347073648,-162.9542053,-1.41948215,0.1688592634,0.5894765422,0.1071194346
04N0631,3.91,0.13,0.07,68.10,0.54,0.02,10.31,1.54,1.23,1.40,2.05,0.24,0.02,,11.34,0.07,,1.01,0.27,0.20,0.35,0.22,0.43,566.25,5.87,,,-1.30933332,-238.9177102,-0.649969666,0.3723991222,-0.087205762,-0.067059101
04N0632,3.57,0.02,0.04,73.96,0.66,0.02,11.09,0.61,0.16,0.55,0.52,0.22,,,12.31,0.08,,1.09,0.11,0.03,0.14,0.05,-0.49,418.41,5.835,,,-2.207274913,-721.1510033,0.4857104036,-1.41440906,1.0095372402,-0.709865002
04N0633,2.85,0.09,0.11,66.86,0.47,0.02,11.48,4.64,1.48,1.47,1.80,0.18,0.01,,11.13,0.06,,1.13,0.83,0.24,0.36,0.19,1.53,421.27,5.915,,,-0.186329578,-259.1547427,-0.925380482,-0.054069924,-0.385604324,-0.1681621
04N0634,4.18,0.14,0.12,67.75,0.58,0.02,11.63,2.37,1.47,1.58,2.36,0.26,0.02,,11.28,0.07,,1.14,0.42,0.24,0.39,0.25,0.86,420.43,5.875,,,-0.867500568,-303.9550958,-0.785571734,0.7217861897,-0.449802876,-0.204702575
04N0770,0.14,0.00,0.01,5.44,0.02,0.00,0.45,29.87,0.06,0.14,0.12,0.01,,,0.90,,,0.04,5.33,0.01,0.03,0.01,3.40,150.97,20.09,,,1.6733512382,-353.1362624,0.1299373297,-5.706017331,-3.559779681,1.1715829265
04N0771,2.69,0.04,0.03,73.25,0.37,0.01,7.52,5.02,0.51,1.87,2.00,0.17,0.01,,12.19,0.05,,0.74,0.89,0.08,0.46,0.21,1.61,158.02,19.19,,,-0.116533816,-598.8206824,-1.107967406,-0.779655307,0.388248121,0.3854362036
04N0772,3.06,0.06,0.13,48.39,0.44,0.01,8.89,9.11,2.80,4.55,2.40,0.19,0.01,,8.05,0.05,,0.87,1.63,0.45,1.13,0.25,2.21,154.23,19.67,,,0.4885800148,-285.4222588,-1.808112963,1.072259245,-2.021082413,2.0033010268
04N0774,1.15,0.02,0.03,80.38,0.80,0.03,4.42,0.07,0.05,0.21,0.72,0.07,,,13.38,0.10,,0.43,0.01,0.01,0.05,0.08,-2.66,1483.53,13.15,,,-4.605170186,361.26368174,-0.279359216,-1.557340697,1.8658051246,0.3107945183
04N0775,6.85,0.07,0.11,55.03,1.01,0.02,15.23,0.06,0.06,0.67,1.94,0.43,0.01,,9.16,0.13,,1.49,0.01,0.01,0.17,0.21,-2.81,1473.8,13.35,,,-4.605170186,234.65346813,1.1206017312,-0.400941455,0.4378652199,-0.792325717
04N0776,8.95,0.06,0.13,56.85,0.98,0.02,19.37,0.03,0.13,0.84,3.10,0.56,0.01,,9.46,0.12,,1.90,0.01,0.02,0.21,0.33,-3.51,1393.04,13.135,,,-4.605170186,281.94988016,0.9688837545,0.5526580276,-0.048478359,-1.511060114
04N0777,3.57,0.04,0.08,73.55,0.88,0.02,10.41,0.07,0.15,0.39,1.85,0.22,0.01,,12.24,0.11,,1.02,0.01,0.02,0.10,0.20,-2.66,1439.41,12.925,,,-4.605170186,368.12632063,-0.043551102,-0.630904365,1.2332159385,-0.434991925
04N0778,12.95,0.12,0.35,55.73,0.65,0.02,14.98,0.13,0.45,0.81,2.22,0.81,0.02,0.01,9.28,0.08,,1.47,0.02,0.07,0.20,0.24,-2.04,1499.98,11.94,,,-3.912023005,257.6717796,1.304052723,0.4817444764,-0.098767825,-0.737410918
04N0779,10.55,0.03,0.14,54.30,1.10,0.02,21.85,0.06,0.07,0.71,3.28,0.66,,0.01,9.04,0.14,,2.14,0.01,0.01,0.18,0.35,-2.81,1433.23,12.5,,,-4.605170186,252.95086813,1.4824990414,0.8220687242,-0.312938464,-1.938031446
04N0780,13.06,0.12,0.22,51.39,2.05,0.02,20.37,0.03,0.29,0.37,2.25,0.82,0.02,0.01,8.55,0.26,,2.00,0.01,0.05,0.09,0.24,-3.51,1457.65,13.5,,,-4.605170186,-207.2044145,2.9928697433,0.7091057289,0.0917390584,-1.151975596
04N0942,3.12,0.04,0.08,63.61,0.46,0.01,10.58,6.05,1.31,1.11,2.77,0.20,0.01,,10.59,0.06,,1.04,1.08,0.21,0.28,0.29,1.80,280.42,15.665,,,0.0769610411,-282.0549753,-1.295435973,0.1320707831,-0.623910239,-0.174892987
04N0943,5.83,0.11,0.30,55.26,0.70,0.01,15.68,2.66,0.91,1.96,3.23,0.36,0.02,0.01,9.20,0.09,,1.54,0.48,0.15,0.49,0.34,0.98,285.11,15.655,,,-0.733969175,-504.1429714,-0.179765301,0.9138799062,-0.915355966,-0.649349047
04N0944,4.10,0.07,0.10,59.56,0.65,0.01,13.59,2.67,1.92,1.03,3.50,0.26,0.01,,9.91,0.08,,1.33,0.48,0.31,0.25,0.37,0.98,284.08,15.65,,,-0.733969175,-279.4304862,-1.26727073,1.5072516147,-0.826381501,-0.397239397
04N0945,4.06,0.06,0.09,61.01,0.65,0.01,14.03,2.24,2.04,0.85,3.49,0.25,0.01,,10.16,0.08,,1.38,0.40,0.33,0.21,0.37,0.81,284.08,15.65,,,-0.916290732,-262.9018341,-1.311620909,1.6440561866,-0.813854525,-0.546556126
04N0946,2.65,0.03,0.09,52.83,0.38,0.00,8.63,11.01,0.88,1.11,2.28,0.17,,,8.79,0.05,,0.85,1.96,0.14,0.28,0.24,2.40,284.57,15.605,,,0.6729444732,-223.5599106,-1.039024629,-1.113683964,-1.361783245,-0.061368626
04N0947,3.12,0.04,0.11,39.59,0.37,0.00,9.19,15.77,0.70,2.17,1.88,0.20,,,6.59,0.05,,0.90,2.81,0.11,0.54,0.20,2.76,285.56,15.365,,,1.0331844833,-213.3214317,-0.632973628,-1.885184459,-2.276476913,0.2991270723
04N0949,1.60,0.02,0.03,78.05,0.27,0.00,6.31,1.57,0.96,0.36,2.07,0.10,,,12.99,0.03,,0.62,0.28,0.15,0.09,0.22,0.45,285.34,15.375,,,-1.272965676,-376.9070035,-1.534017849,-0.279337087,0.657661461,-0.109392146
04N0950,1.64,0.01,0.01,81.09,0.26,0.01,6.17,0.55,0.87,0.31,2.04,0.10,,,13.50,0.03,,0.60,0.10,0.14,0.08,0.22,-0.60,285.41,15.385,,,-2.302585093,-408.2360985,-1.546504958,-0.21248809,0.9131068723,-0.112820961
04N0951,1.87,0.02,0.03,80.94,0.30,0.00,7.10,1.07,1.03,0.40,2.35,0.12,,,13.47,0.04,,0.70,0.19,0.17,0.10,0.25,0.07,284.4,15.575,,,-1.660731207,-369.1716598,-1.601875214,0.1199389132,0.6868011647,-0.190209559
04N0953,2.73,0.04,0.11,49.51,0.51,0.01,9.96,15.25,2.14,0.82,2.99,0.17,0.01,,8.24,0.06,,0.98,2.72,0.34,0.20,0.32,2.72,293.01,15.95,,,1.0006318803,116.29686737,-1.8760265,-0.177513746,-2.477670561,-0.090291867
04N0954,3.79,0.07,0.16,63.19,0.86,0.01,11.79,4.85,3.04,0.84,3.42,0.24,0.01,0.01,10.52,0.11,,1.16,0.86,0.49,0.21,0.36,1.58,290.17,15.75,,,-0.15082289,-171.2616555,-1.774795342,2.1488227415,-1.093872543,0.1858773203
04N0955,4.77,0.07,0.13,52.92,0.85,0.00,10.52,11.51,2.66,1.47,2.97,0.30,0.01,,8.81,0.11,,1.03,2.05,0.43,0.37,0.32,2.44,292.04,15.83,,,0.7178397932,-132.9489296,-1.453523605,0.9868740208,-1.995758093,0.5998735633
04N0956,4.71,0.11,0.19,66.58,0.66,0.01,12.46,1.54,1.17,1.10,3.20,0.30,0.02,0.01,11.08,0.08,,1.22,0.27,0.19,0.27,0.34,0.43,282.41,15.8,,,-1.30933332,-438.7251131,-0.820935584,1.0579753898,-0.301921937,-0.522200591
04N0957,2.89,0.04,0.07,68.05,0.45,0.01,10.05,4.77,1.42,0.89,2.87,0.18,0.01,,11.33,0.06,,0.99,0.85,0.23,0.22,0.30,1.56,280.66,15.665,,,-0.162518929,-272.653937,-1.495190765,0.3886159106,-0.354436878,-0.184811812
04N0976,5.84,0.22,0.16,63.08,0.79,0.03,14.90,2.30,0.97,2.60,1.22,0.37,0.03,0.01,10.50,0.10,,1.46,0.41,0.16,0.64,0.13,0.83,431.57,3.84,,,-0.891598119,-616.8960833,0.7367903797,0.1085565162,-0.636078782,-0.414880325
04N0977,8.60,0.17,0.28,61.40,1.79,0.03,12.89,4.96,1.84,3.73,1.77,0.54,0.02,0.01,10.22,0.22,,1.26,0.88,0.30,0.92,0.19,1.60,432.31,3.795,,,-0.127833372,-832.5924723,0.8739122606,1.2306882384,-0.513348863,1.4481188051
04N0978,4.70,0.08,0.12,69.46,0.57,0.03,13.25,0.53,0.74,2.65,3.11,0.29,0.01,,11.56,0.07,,1.30,0.09,0.12,0.66,0.33,-0.63,428.96,3.765,,,-2.407945609,-388.1147279,-0.81387822,0.8785069818,0.1865666092,-0.012064493
04N0979,4.27,0.08,0.13,68.08,0.55,0.02,12.57,2.25,1.66,1.71,2.94,0.27,0.01,,11.33,0.07,,1.23,0.40,0.27,0.42,0.31,0.81,346.33,5.53,,,-0.916290732,-315.1813836,-1.183129194,1.1634893521,-0.326142839,-0.089049186
04N0980,3.22,0.05,0.15,53.87,0.44,0.02,9.64,10.12,1.23,1.84,2.09,0.20,0.01,0.01,8.97,0.06,,0.95,1.81,0.20,0.46,0.22,2.31,356.12,5.22,,,0.5933268453,-224.8808217,-1.003989664,-0.701862819,-1.168349485,0.3436511462
04N0981,2.89,0.05,0.19,49.49,0.43,0.02,8.63,13.62,0.98,1.83,1.76,0.18,0.01,0.01,8.24,0.05,,0.85,2.43,0.16,0.46,0.19,2.61,380.46,4.59,,,0.8878912574,-142.8744526,-0.973660146,-1.506862532,-1.544150609,0.392868382
04N0982,4.26,0.07,0.10,67.27,0.52,0.02,13.35,2.53,1.48,2.25,2.63,0.27,0.01,,11.20,0.07,,1.31,0.45,0.24,0.56,0.28,0.93,400.72,4.815,,,-0.798507696,-315.6111122,-0.932852639,0.9108942164,-0.353888212,-0.04799812
04N0983,3.32,0.05,0.15,45.72,0.32,0.01,8.79,16.57,0.48,4.22,2.08,0.21,0.01,0.01,7.61,0.04,,0.86,2.95,0.08,1.05,0.22,2.81,384.59,5.07,,,1.0818051704,-125.9092744,-1.005491981,-1.720908057,-1.985280245,1.1833869859
04N0984,4.31,0.09,0.14,65.50,0.46,0.01,15.47,3.54,2.31,1.45,2.25,0.27,0.01,,10.90,0.06,,1.52,0.63,0.37,0.36,0.24,1.26,389.47,5.005,,,-0.46203546,-199.3307746,-0.978284191,1.1459302104,-0.977047392,-0.638484206
04N0985,7.46,0.12,0.09,66.73,1.48,0.03,13.76,1.85,1.38,2.42,2.28,0.47,0.02,,11.11,0.19,,1.35,0.33,0.22,0.60,0.24,0.62,407.05,4.28,,,-1.108662625,-775.9274152,0.6337572063,1.1735038484,-0.070370603,0.4092809909
04N0986,4.33,0.06,0.09,65.25,0.51,0.02,12.57,3.51,1.14,2.19,2.38,0.27,0.01,,10.86,0.06,,1.23,0.63,0.18,0.54,0.25,1.26,357.16,5.29,,,-0.46203546,-390.0508388,-0.761644068,0.2843047315,-0.316293723,-0.051713865
04N0987,4.72,0.08,0.10,67.87,0.56,0.02,13.27,0.90,1.07,1.96,2.58,0.30,0.01,,11.30,0.07,,1.30,0.16,0.17,0.49,0.27,-0.11,374.97,5.145,,,-1.832581464,-459.2113542,-0.614591949,0.6623640442,0.0776979648,-0.191202527
04N0988,4.87,0.07,0.13,60.39,0.48,0.02,12.22,1.00,1.70,1.67,1.95,0.31,0.01,,10.05,0.06,,1.20,0.18,0.27,0.41,0.21,0.00,371.21,5.1,,,-1.714798428,-454.8103643,-0.554277903,0.6808946879,-0.261813626,0.0868045984
04N0989,3.74,0.05,0.14,52.93,0.43,0.02,10.31,7.82,0.78,2.35,2.35,0.23,0.01,,8.81,0.05,,1.01,1.39,0.13,0.58,0.25,2.06,408.59,4.665,,,0.3293037471,-245.9113838,-0.834048883,-0.579400538,-0.944947816,0.3383117247
04N0990,4.40,0.08,0.12,54.16,0.38,0.02,12.17,2.24,1.62,2.87,2.57,0.28,0.01,,9.02,0.05,,1.19,0.40,0.26,0.71,0.27,0.81,346.66,5.39,,,-0.916290732,-378.0798184,-0.88064094,0.9006325172,-0.729032732,0.5560490482
04N0991,3.77,0.09,0.11,68.45,0.51,0.02,11.97,1.08,1.25,1.59,2.37,0.24,0.01,,11.39,0.06,,1.17,0.19,0.20,0.39,0.25,0.08,336.55,5.18,,,-1.660731207,-436.6781863,-0.867097251,0.5293895818,0.096643745,-0.152605555
04N0992,4.40,0.07,0.11,52.03,0.48,0.02,11.46,4.00,0.92,2.87,2.09,0.28,0.01,,8.66,0.06,,1.12,0.71,0.15,0.71,0.22,1.39,333.79,5.44,,,-0.342490309,-508.9360938,-0.385113229,-0.112325601,-0.57008645,0.5653067559
04N1029,4.29,0.06,0.09,71.47,0.71,0.01,10.53,1.04,1.45,0.87,1.77,0.27,0.01,,11.90,0.09,,1.03,0.19,0.23,0.22,0.19,0.04,1221.36,8.215,,,-1.660731207,320.40859855,-0.554649834,0.3286651387,0.4470117235,0.0130576795
04N1030,5.36,0.19,0.11,72.21,0.66,0.01,12.57,0.73,1.61,0.78,1.92,0.34,0.03,,12.02,0.08,,1.23,0.13,0.26,0.19,0.20,-0.31,1313.56,9.31,,,-2.040220829,486.01413889,-0.217680615,0.8510380197,-0.425996313,-0.787249589
04N1031,3.66,0.10,0.07,76.98,0.46,0.01,10.48,1.07,1.48,0.63,1.72,0.23,0.01,,12.81,0.06,,1.03,0.19,0.24,0.16,0.18,0.07,1316.26,9.15,,,-1.660731207,522.31499073,-0.904307921,0.2511105339,0.4824627059,-0.295611023
